position_id,ticker,strike,expiry,account,position_isOpen,lot_id,lot_isOpen,lot_buyDate,lot_contracts,lot_costBasis,flag
VkvI68nEQZOLqVwIShQq,DELL,175,2028-01-21,IRA,false,yxCXdv0IModclaNWIm3t,false,2026-04-22,1,8260.67,OK
W2crvqzK3Be6424J3iay,IREN,42,2028-01-21,IRA,true,gjWj9s4KPSTUZHdWgzjU,true,2026-06-05,1,2997.67,OK
W3oUkXHq19iMmYlS0ZXW,AMD,380,2028-01-21,IRA,true,Um7Xs0nxIJ6b14pHNHug,true,2026-05-27,1,22328.67,OK
W8Zlhi2mtlPy3sYv3gAp,ARM,105,2027-01-15,IRA,false,6DsCRmoDIk5tF5F25evS,false,2026-04-02,1,5695.67,OK
WASJ1dwvulrjkoiRoARf,ANET,115,2028-01-21,IRA ROTH,true,zDTil0VowBmP7KrpOAYg,true,2026-05-08,1,5400.67,OK
WAW2l1BdYYdbkMTCPy0s,PANW,185,2028-01-21,IRA,false,yUiGD2i02o2ki1iQembW,false,2026-05-27,1,10140.67,OK
WBhmZqak9wGLKJ9wLR8T,RDDT,120,2028-01-21,DI IRA,true,pWLVaf5NhincJjgLwPEl,true,2026-06-12,1,7825.67,OK
WFONBbeuGwesHR3BnwU1,AMD,160,2027-01-15,DI IND,false,RKlVY23PKFw4v7Hv07mK,false,2026-04-26,1,5878.67,OK
WFgatifWtitKGIsuXUK2,AVGO,320,2028-01-21,IRA,true,Tv8unXuNQ8rIFZLTQSWN,true,2026-04-22,1,16308.67,OK
WQQcsKTxZVWUpMddSw8R,MRVL,120,2028-01-21,DI Ind.,false,oc8d1dGkeXaiYm4WO2lg,false,2026-04-27,1,7100.67,OK
WaiU0IbpIbCv1swm6emY,FIG,25,2027-01-15,IRA,false,POIHYjrHiJSMBDH5zrv8,false,2026-04-16,10,4746.73,OK
WawtTAPDhqlOYTPYmpPM,MU,700,2028-01-21,IRA,false,FNXwmhQCgSz8C72s069t,false,2026-05-27,1,46600.67,OK
WeR5EiI2L2OoYUS4pxJD,QCOM,180,2028-01-21,IRA,true,jf4fiPOpqaiBpwEqIWfn,true,2026-06-01,1,9993.67,OK
Wh89p5ctv0jvy7tZeXZS,TTD,15,2028-01-21,IRA,true,bjUSJQLpoHDdkv79KEEZ,true,2026-05-08,1,1100.67,OK
WjnRUFOkn1EGKTgd7EyY,LULU,110,2028-01-21,IRA,false,3yqUYx7aD2azHUTQK6lN,false,2026-05-07,1,4970.02,OK
WkdHw06h6RIeKNWecSBL,SHOP,100,2028-01-21,IRA ROTH,true,O9ez9CeOTHqKiuvtGoRv,true,2026-04-23,1,5234.67,OK
WkdHw06h6RIeKNWecSBL,SHOP,100,2028-01-21,IRA ROTH,true,hiX9sNGOtUoAi6XnvhxR,true,2026-04-24,1,5212.67,OK
WmxVLKMDcaIj8lbnHcL2,META,500,2027-01-15,DI IND,false,gqt6m1PcT790S2FfwsfT,false,2026-04-26,1,20540.67,OK
Wr8NcIZGfH8fmR7KdT6p,SMCI,25,2028-01-21,IRA,true,sajzqQLyNaYW40FN6e6w,true,2026-06-10,1,1526.67,OK
WslQJrgzF6KAQTh7nMuZ,WDAY,110,2028-01-21,IRA,true,obV5z1P1pU4CDAeiqIcQ,true,2026-06-02,1,6415.67,OK
WsmY3PCbO675qI9OAuqZ,MSFT,290,2027-01-15,IRA,false,kPD9vO1KWdgKn9C1RZ9L,false,2026-02-23,1,11248.02,OK
WsmY3PCbO675qI9OAuqZ,MSFT,290,2027-01-15,IRA,false,lQ1dKnt4C3QRhEpk0Qqb,false,2026-03-28,1,9040.67,OK
XAgD2Prcdn19SelgHZF4,CIEN,400,2028-01-21,IRA,true,Zd7q8vooEd4lW8fxTiUB,true,2026-06-04,1,25000.67,OK
XHyCaLUFZHbhrqTMivju,NET,120,2027-01-15,IRA,false,CmSMjhxKq8wjDlFc6nsn,false,2026-02-23,1,6010.02,OK
XZm2mf3wELIZdoovXBKG,FIG,15,2028-01-21,IRA,false,ChSNw4hz6Qldl27ttLVx,false,2026-05-05,1,1025.025,OK
XZm2mf3wELIZdoovXBKG,FIG,15,2028-01-21,IRA,false,PfcEG7Jq0EXq2rooIXRn,false,2026-05-05,1,1025.025,OK
XZm2mf3wELIZdoovXBKG,FIG,15,2028-01-21,IRA,false,XzaHCJa81l9oSR1gY1wO,false,2026-05-05,1,1025.025,OK
XZm2mf3wELIZdoovXBKG,FIG,15,2028-01-21,IRA,false,rCH2wKmyhrkWONYmThK9,false,2026-05-05,1,1025.025,OK
XbQ5ajOuVTHnUA36ETXx,TER,250,2028-01-21,IRA,false,eigAc7WnwJzntH5u59hL,false,2026-05-15,1,16550.67,OK
XgT0jVo3WMO9rFgNSB2C,DPZ,260,2028-01-21,DI Ind.,false,bapcoDQZvfrk3SSWKFzY,false,2026-05-01,1,10307.67,OK
XmPrG9sru8d3vWotqMhV,MU,500,2028-01-21,IRA,false,LPbCXXdEXHy0UtIGXbf9,false,2026-05-07,1,31026.02,OK
XwTBVs1fsWhCDJpGDtmw,ADBE,200,2028-01-21,IRA ROTH,true,u1AniIXlLd1vLbApOY4z,true,2026-06-03,1,9595.67,OK
Y5flFSD8tg0LEmaH7ifh,MOD,210,2028-01-21,IRA,true,TrFhCPM8VmZJaYk8K2Cw,true,2026-05-28,1,13600.67,OK
YIOXB8TZBVOP5geRrjB5,STX,320,2027-01-15,IRA,false,AB4A3jcUXHVsCnxNPliU,false,2/10/2026,1,14400.02,OK
YIOXB8TZBVOP5geRrjB5,STX,320,2027-01-15,IRA,false,Hcf2oP2MXljwy9gON6Ye,false,3/12/2026,1,12280.02,OK
YIOXB8TZBVOP5geRrjB5,STX,320,2027-01-15,IRA,false,nqS2Zq7v3fdI8pntp6CF,false,2/10/2026,1,14700.02,OK
Ymxv3XPOlb6exZhNGXyo,LMND,45,2028-01-21,IRA,false,Sk17zLKad95MdklkSasq,false,2026-05-01,2,5860.04,OK
YvOzu9yfYaswxM4jHzYf,META,480,2028-01-21,IRA,true,ktOuGdRGltpUdSOoNiNl,true,2026-04-30,1,20034.02,OK
Z26k97pVrH0ucrnYKLpM,ARM,160,2028-01-21,IRA ROTH,false,4HfuTOKDnznN18m7mYFP,false,2026-05-07,1,9770.02,OK
ZMBq9Z1l9dFvXm6Cly8P,BE,90,2027-01-15,IRA,false,4YgsWvncwjSwGUEa5yzv,false,2026-03-30,1,5450.67,OK
ZPz9nr5Pz0AUt7jWlOvX,VEEV,145,2028-01-21,IRA,true,LKMtKfUlrv2Mq9wSXKIe,true,2026-06-01,1,7850.67,OK
ZZHMHiGuT3xISutrpxnT,AVGO,240,2027-01-15,IRA,false,ZYjM0nNXOKQnniKat7bn,false,2026-03-30,1,8200.67,OK
Zck98DTPxS7siI0hHMt1,PWR,500,2027-03-19,IRA,false,POE6vIBqH1nIWIZLNlQT,false,2026-04-29,1,18500.67,OK
ZhGtvpmjEE45c79yekPw,LULU,110,2028-01-21,IRA,false,vZYwJzjYHalZiF9H1kLy,false,2026-04-29,1,5200.67,OK
ZhQY7s5ePlQq00fI1NPU,PLTR,110,2028-01-21,IRA ROTH,true,hXuTO19DqCEofkbE08NE,true,2026-05-05,1,5685.02,OK
ZhQY7s5ePlQq00fI1NPU,PLTR,110,2028-01-21,IRA ROTH,true,s4kkTg221A4r27vKPzxu,true,2026-05-05,1,5685.02,OK
ZjMZ2xntvZbv45GKER6p,QCOM,180,2028-01-21,IRA ROTH,true,7zvqlIiWa7rbCLYoPaVf,true,2026-05-27,1,9297.67,OK
Zl2BmIeAuOkbbVqWbi7Z,FIG,20,2028-01-21,IRA,true,uOEvo49ukZNPKrlelQcv,true,2026-06-02,1,1260.67,OK
ZoDLulaY2dVUhGliUFSk,NVDA,150,2027-01-15,DI IND,false,IJg8ZxwKPaf7isnjm7BV,false,2026-03-13,1,5018.67,OK
Zw9Bz8UU9B7CpXX0JZsq,VRT,240,2028-01-21,IRA,true,hcwsS0EoRCzqoFnav7oa,true,2026-05-19,1,14325.67,OK
Zy8ahWw1rygXwXDTWNDg,FSLY,20,2028-01-21,IRA,true,PbH4O2GqXqFWBFCaOrqU,true,2026-05-07,2,2170.05,OK
a2taRhvj067T1NFh66PD,NVDA,150,2027-01-15,Margin,false,7yxfwEcl0iQVRDVRfooO,false,2026-02-13,1,5215.02,OK
a2taRhvj067T1NFh66PD,NVDA,150,2027-01-15,Margin,false,fVXjWJODwVI6EDyuuv5N,false,2026-02-13,2,10430.039999999999,OK
aJQDXWjMIkiSrcEyLmwz,FSLY,20,2028-01-21,IRA,true,jMp2wpKrELGFiJCjWGob,true,2026-05-07,1,1131.02,OK
aQezeRa9KnrsTPFoNez9,MDB,250,2028-01-21,IRA,false,K1nwzrTG2RqFgvnIOuLz,false,2026-05-26,1,14150.67,OK
aRWvb2Z0KWrmSv4MV6FD,LRCX,200,2028-01-21,IRA ROTH,false,7ZT852eKrc8BJrLn9lPe,false,2026-04-28,1,10005.67,OK
aV44Nhc5SCT0QyWBEFjd,ARM,160,2028-01-21,IRA,false,vlvyr51P53puJMG2ZQ1I,false,2026-05-07,1,9830.02,OK
aeFRVebDqPjaLfc0GapG,ARM,300,2028-01-21,IRA,true,p2Gh4B4ZCBQImE209o0p,true,2026-06-05,1,18125.67,OK
aoIZqQWkggUV0LC4DHrV,INTU,250,2028-01-21,IRA ROTH,true,RBMEk4ah506BMEDPcBx7,true,2026-06-02,1,12575.67,OK
aqHe69xDGEFaWDxWcaR3,FSLY,12.5,2028-01-21,IRA ROTH,true,tCvHrendhWzQxZsIfCDA,true,2026-05-19,5,4578.36,OK
avG6E6sE9xUxgT7trdlj,EWY,125,2028-01-21,IRA,false,kbssPhMkl72EiCcYjknk,false,2026-05-12,1,7105.67,OK
azlqEchnzca1MnDDNFlx,AMD,290,2028-01-21,IRA ROTH,false,GxYgAZ65RwCHNAyqywq8,false,2026-05-04,1,14365.02,OK
b6SII1xr2i1uafN4yG2Q,VST,120,2028-01-21,IRA,true,qiVqq5jlj2ukmAQPFNpA,true,2026-05-01,1,6595.02,OK
bAe3GMZA20265A4h8l6O,FSLY,15,2028-01-21,IRA ROTH,true,0gp65fSHsGiJCltbd7Np,true,2026-05-07,2,2140.05,OK
bBrYMmd0YSJ8GtwDqZWm,WDAY,90,2028-01-21,IRA ROTH,false,wxUejoMG8e8CYt4g8Sji,true,2026-04-23,0,0,STATUS_MISMATCH
bDvTiwvCkWLCEvWKUMVh,NFLX,80,2027-01-15,IRA ROTH,false,HiWfhP68dADGy19yJnbM,false,2026-04-18,1,2343.675,OK
bDvTiwvCkWLCEvWKUMVh,NFLX,80,2027-01-15,IRA ROTH,false,WH5PzPYMLXCFqIKBOory,false,2026-04-20,2,4453.35,OK
bDvTiwvCkWLCEvWKUMVh,NFLX,80,2027-01-15,IRA ROTH,false,XVVMpYw3cz6v651ItLsh,false,2026-04-18,1,2343.675,OK
bJ6n9QbnmaKZaikJfuxy,MDB,220,2028-01-21,IRA ROTH,false,eNVStPasd1zshoGczbfA,false,2026-05-11,1,14095.67,OK
bLcJFnoVaJwd0GP6yn5F,GLW,145,2028-01-21,IRA,true,nIZYxoxwPRsgaC9G0Ll8,true,2026-05-12,1,8850.67,OK
bQA4teC7OYmSg2QeabTb,MU,500,2028-01-21,IRA ROTH,false,CiY0YYAgonRYBQRuaOo3,false,2026-05-07,1,30750.02,OK
bcXAgQY24Cee6fQnlAck,QCOM,170,2028-01-21,IRA ROTH,true,0HJ0xI2GeZClkHI40BbT,true,2026-06-01,1,10425.67,OK
blRApQRKRzcLZa9ab9F5,ORCL,140,2028-01-21,IRA ROTH,true,NpipPm1zzbCeCUAxp6fX,true,2026-06-11,1,7428.67,OK
bqFn2LqIPr1d12wee0v5,CVS,60,2028-01-21,IRA ROTH,false,WzzWwE7GyQ8ldwQ9oNjL,false,2026-04-24,3,7292.02,OK
bs2TNnWUXrMsL1ARCMyG,VRT,230,2028-01-21,IRA ROTH,false,3cxk6LWk9duxRci9XnTg,false,2026-04-22,1,13390.67,OK
bs2TNnWUXrMsL1ARCMyG,VRT,230,2028-01-21,IRA ROTH,false,bUF4FnqNyztFn5yjDFR4,false,2026-04-27,1,14125.67,OK
btvTP2aD9NKKtahPiUKl,MRVL,267.5,2026-06-18,DI IRA,false,5YlOupQtDrjmrDKBtjPL,false,2026-06-05,1,4510.67,OK
c1kE4SWIsTxbzp30W8Ax,FIG,17.5,2028-01-21,IRA,true,OqOZvj7ILNk6xvn5NbfH,true,2026-05-08,5,5363.37,OK
c7483qWVDu34UJXM2ea6,CVS,60,2028-01-21,IRA ROTH,false,6kmexOfyDOe32jej7CPX,false,2026-05-01,1,2763.02,OK
cGpjypDv6jsrA5oRFjEX,ARM,170,2028-01-21,IRA ROTH,false,53v3cQ5DYzNMlrzr088u,false,2026-05-04,1,8750.02,OK
cHFeVA7CgDIpurOkIwO0,DELL,175,2028-01-21,IRA ROTH,false,dKLhmK9bIq6VvjAXQNrd,false,2026-05-12,1,10050.67,OK
cc4jRvpolKuqhocg7H7C,RDDT,115,2028-01-21,IRA,false,3Prrn34Qdveyy3EnicOF,false,2026-04-28,1,7193.67,OK
cjG94qShxQIJsQCKdv4Z,FSLY,15,2028-01-21,IRA ROTH,true,HOmh97SXSAHQv5VXKiID,true,2026-05-07,2,2154.05,OK
cjQadi0UfzsPUoTXeTt0,CRWV,85,2028-01-21,IRA,true,vEJXX0BtFvuHVa9WhXIU,true,2026-05-15,1,5455.67,OK
cn2bmQaH7tDQgegZ5Eju,NOW,70,2028-01-21,IRA ROTH,false,REKO2c1YqhzYhiUQcnkf,false,2026-04-23,1,3370.67,OK
cn2bmQaH7tDQgegZ5Eju,NOW,70,2028-01-21,IRA ROTH,false,mfigAPxNNikBLSiBtV9A,false,2026-04-23,1,3400.67,OK
cxnUqbau2oJp2tppyDCn,QCOM,170,2028-01-21,DI Ind.,true,umxFKMuxBCf2gdXBT9eK,true,2026-05-27,1,9643.67,OK
d3B4oK5nycpxabukL5Me,SMCI,25,2027-01-15,IRA,false,wYn3JfEkLl55Vp3kCs2y,false,2/18/2026,1,1070.02,OK
d3B4oK5nycpxabukL5Me,SMCI,25,2027-01-15,IRA,false,ybBG9WQVArG4JBVXWjPq,false,2/13/2026,1,1120.02,OK
d3n5vuMc8l8k0ZuOt27a,MU,260,2027-01-15,IRA,false,hsgkQ6v8uwVYytE9wQq2,false,2026-03-30,1,11800.67,OK
d5lIIl2RFuBnL7PL1Dhw,FSLY,15,2028-01-21,IRA,true,s4PLSvSmNE3X1vl3EsAk,true,2026-05-19,5,4238.36,OK
dDn2VN2pcRu6bL3tSTsR,AMAT,300,2028-01-21,DI Ind.,false,eYN3cPLVPfBdmWRJpiwF,false,2026-04-28,1,15400.67,OK
dFiupVTyJRGxv3noKAa9,FIG,15,2027-01-15,IRA,false,1hzwFxInJub31gyOAX4q,false,2026-04-16,5,3978.36,OK
dFiupVTyJRGxv3noKAa9,FIG,15,2027-01-15,IRA,false,lvP7uO4QYwwn7YTUVyu9,false,2026-04-18,5,3828.36,OK
dTNSw700AJsUiA8ejHu3,CBRS,160,2028-01-21,IRA,true,3NaMBfVPoIUDQX0dvq5L,true,2026-06-12,1,11460.67,OK
dTR8TGbRneWBxfcZLkTS,NVDA,175,2028-01-21,IRA,true,lHAhqCuqZpHlihlr02TN,true,2026-05-21,1,7875.67,OK
daH19Ltr8NHYNzdOoPNj,SHOP,100,2028-01-21,IRA ROTH,true,G708aLHBXC8Sqc68UmHc,true,2026-04-29,1,4936.67,OK
dmhDGghTbnnhS4kpxYhP,DDOG,150,2028-01-21,IRA ROTH,false,2gXsapNxwFDv1E5xcwWB,false,2026-05-08,1,8300.67,OK
dwZwMK5LKPmTzTaT4uMY,CRWV,90,2028-01-21,IRA,true,MqmPoeUYpS4lGIuL7IXv,true,2026-05-08,1,5660.67,OK
dxGHfgm1xsNss1Nzukx7,DDOG,75,2027-01-15,IRA,false,Po73SIZ4BOyLTKYBqprI,false,2/23/2026,1,3820.02,OK
eHVnHYvPuilmK4w0jWVS,NET,200,2028-01-21,IRA ROTH,true,6TucNWDAuWE87pmRhpZx,true,2026-05-08,1,8750.67,OK
eHwuuqj6ls9Ig7LS45Cf,VRT,260,2028-01-21,IRA,true,1DjHxMk6L3OmO7wwdBHl,true,2026-05-28,1,13669.67,OK
eNjpwYcyLxlDI0Fz8SjO,QCOM,130,2028-01-21,IRA ROTH,false,2dRLNcLgqLmm13HByqN6,false,2026-05-04,1,5554.02,OK
ejld39PhusXcsnDnKKse,ARM,160,2028-01-21,IRA,false,lgATQsJ5sUGSxFjUeza4,false,2026-05-07,1,9751.02,OK
eopGCpU9TNbUKEwKmKlx,CRM,125,2028-01-21,IRA,true,8fINPp8b68F3o5e2gQWb,true,2026-06-11,1,6329.67,OK
eoxjWje9FxdzFVCHfyyI,FSLY,20,2028-01-21,IRA,true,HZBTDBNk3MUCQdFNipOr,true,2026-05-07,1,1090.02,OK
epNkLEsA9op17EpeGNDj,MSFT,370,2028-01-21,IRA,true,F7V4ijwnYt0U1h4nCZCk,true,2026-04-30,1,9750.02,OK
erlJ0wQkdYVlRw7QNCKM,NET,135,2027-01-15,IRA ROTH,false,8a8egiTenAnoFY4BbzyZ,false,2026-04-18,1,7800.67,OK
et8OvWZopatc3hp77wi6,SAP,150,2028-01-21,IRA,true,WitChM6j7Y1RxFRIZIna,true,2026-06-03,1,5790.67,OK
ezYKjjihBgaTPCDrrMa9,QCOM,165,2028-01-21,IRA,false,MszW0qsAMjgxgfMGFNIO,false,2026-05-12,1,8108.67,OK
fILKT0duAS7gwc5Dh8eb,HUBS,180,2028-01-21,IRA,true,91NVJCXAHh4LWHx115dm,true,2026-06-01,1,11806.67,OK
fL5aJM5pbxEOJ6bRq3Ix,INTC,85,2028-01-21,IRA,false,ZXIlOuzYNvutyCOK2kE5,false,2026-05-15,1,5070.67,OK
fQbmNxBb3CnMtPnazPPb,MSFT,290,2027-01-15,Margin,false,0FuyPi6T5rlgvFEYxU1i,false,2026-02-23,1,11238.02,OK
fQwv6FfA5gdjYKOtcBf6,FSLY,20,2028-01-21,IRA ROTH,true,gsoBilapGf4GhkkJ8Lqo,true,2026-05-07,1,1075.02,OK
fTxurhUDpxyTvbJjbbMz,ASML,1320,2026-05-15,IRA,false,8qsTJapy0ddWe9itbWb9,false,2026-05-04,1,10945.02,OK
fYQDBI2mA24oQTli7Hpv,FSLY,15,2028-01-21,IRA,true,jCa9S2wZ0xKk6dHVh9MK,true,2026-05-07,2,2144.05,OK
faWSNBy7VcL536wUNqTf,SMCI,25,2028-01-21,IRA ROTH,true,CbEyECDtqg5qteUqq2PO,true,2026-06-10,1,1500.67,OK
fii8bu5QuGfxTRxfmVTL,MDB,280,2026-05-15,IRA,false,Pg79m6pvdLRK6XnK4W9H,false,2026-05-08,2,4401.34,OK
frU1b3B7ORlasYMkbh50,HUBS,180,2028-01-21,IRA ROTH,true,YqwaeVUzLF2TLDDwbmZV,true,2026-06-02,1,11180.67,OK
ftUosRqrQCWWUpCrm4RK,CRM,150,2027-01-15,IRA,false,5hjBd0VTXKOofMxGmVNd,false,2/11/2026,1,5189.02,OK
ftUosRqrQCWWUpCrm4RK,CRM,150,2027-01-15,IRA,false,GwXSE4sKm4z45ldoN8Gq,false,2/6/2026,1,5450.02,OK
ftUosRqrQCWWUpCrm4RK,CRM,150,2027-01-15,IRA,false,gFndFJokhaMuaNLz0PzV,false,2/20/2026,1,5230.02,OK
fuPYutgbxlD44vTGHEtH,MU,700,2028-01-21,IRA ROTH,false,yYtOg3qmNTScrVdwUlXJ,false,2026-05-28,1,47000.67,OK
fuwvUSgtxEFoGimgIf6Y,BE,220,2028-01-21,IRA,true,6O5F56rpm4rNMStcVMis,true,2026-05-07,1,14475.02,OK
fxJwd9VeoM2aIRdT3Ka8,BE,210,2028-01-21,IRA,true,bizgSHPfe59PKRufrDGc,true,2026-06-10,1,13005.67,OK
g7RRf3fUNHWuJ0rf5MN4,BE,260,2028-01-21,IRA ROTH,true,ndyQyyNWAA01w9B1UycY,true,2026-05-29,1,14602.67,OK
gHF5jB0zpqmpN0QkOHP7,MOD,220,2028-01-21,IRA,true,16xyabbuIC8rdi2odTB0,true,2026-05-27,1,13550.67,OK
gJYuCiODmyjdD08WFJVZ,OKTA,100,2028-01-21,IRA,true,7NEaEzHA3SLaC20PShBm,true,2026-06-03,2,10181.35,OK
gKzoh973t0Ziaj03isTU,DELL,120,2027-01-15,IRA,false,1PGnOMDSkQlhdSqAr0Tq,false,2026-03-31,1,5298.67,OK
gKzoh973t0Ziaj03isTU,DELL,120,2027-01-15,IRA,false,YH5E1x30VTgPk14XZfZc,false,2026-04-15,1,6875.67,OK
gLcFSoPxhGgYDZXx7psB,FIG,17.5,2028-01-21,IRA,true,Ph1aCGo0ASEpOuGDqsz2,true,2026-05-07,5,5225.11,OK
gLhmJbQ7VPANlCvGT5JE,MRVL,230,2028-01-21,IRA,true,VZv83wiunjTJKNZJq8QH,true,2026-06-05,1,14870.67,OK
gRFpq8oCl9EeE78ZJtm8,AMD,310,2028-01-21,IRA ROTH,false,2gz6xijZit5MNDhDS3Mk,false,2026-05-07,1,18823.02,OK
gRFpq8oCl9EeE78ZJtm8,AMD,310,2028-01-21,IRA ROTH,false,wPll6G1BwnYLiOHjdDPQ,false,2026-05-07,1,18823.02,OK
gUqkH0xaoMO3Zse15pmM,CAH,160,2028-01-21,IRA,false,nDEplmcEB9028mAq1AO2,false,2026-04-30,1,5170.02,OK
gZxiNQbevc1I4ANm7mpC,MRVL,50,2028-01-21,IRA,true,uizuI98YhLyo4taEADFv,true,2026-06-09,1,22675.67,OK
gdRvjQkOetCEBe1UcWVw,MRVL,125,2028-01-21,IRA,false,WNqhhzkDMv6VdAdNcsMN,false,2026-05-12,1,7195.67,OK
glHpDzJoTXA6BVpHyUHi,FSLY,15,2028-01-21,DI Ind.,true,RWPLfnzdILQ3LYEUrtnD,true,2026-05-07,4,4274.69,OK
glrWXfMWJFVEgu2vTXJy,QCOM,160,2028-01-21,IRA,true,XcFjHBsyiYQJABafSBfX,true,2026-05-12,1,8026.67,OK
gqWFtfZVoUQa7Hz8f3M0,VEEV,135,2028-01-21,IRA,true,zCUAVCprLgfB1rteLoJP,true,2026-06-02,1,7450.67,OK
gxuFJP2x2qKVwXEYr5nw,MU,280,2027-01-15,IRA,false,Ym7QFoPNERm5o1NXRAHp,false,2026-02-04,1,14700.02,OK
gxuFJP2x2qKVwXEYr5nw,MU,280,2027-01-15,IRA,false,gRcAwCBegmbxB7CtO8vi,false,2026-02-10,1,14700.02,OK
hAYTkCwFcquJHu7XQQ3T,DDOG,190,2028-01-21,IRA,true,YgxWIaYnT8562b4GGxoF,true,2026-06-03,1,10950.67,OK
i1PDBBgO5MJ8yRI790LS,WDAY,80,2028-01-21,IRA,false,ZL43tVuhCMVO1brZRwis,false,2026-05-21,1,6020.67,OK
i9XkVueWvHgppnCITebE,CRWV,50,2027-01-15,IRA,false,mpQtrarr3PoKLgadpAjv,false,2026-03-30,1,2910.67,OK
iKiiMhB8vG2F6RoQlzP9,P,65,2028-01-21,IRA,true,D1pSvHS5tpvSc0GksY6D,true,2026-05-12,1,3510.67,OK
iQ6Su8C9KUTS5m8HvTtk,MU,560,2028-01-21,IRA ROTH,false,AVLcNELjWBvPPxTC9go7,false,2026-05-12,1,36197.67,OK
iRe2qiNShjnnRRF7VxCy,MU,280,2027-01-15,Margin,false,EgTgRO2LbDQCrRG2e7U7,false,2026-02-23,1,14710.02,OK
iUNcldcvUHfyE19GQFaw,DELL,190,2028-01-21,IRA ROTH,false,y8Dnhx7eJePjOTOj9HGg,false,2026-05-08,1,10020.67,OK
iYA3QcjNJdA08Ict8YNE,INTC,85,2028-12-15,IRA ROTH,false,qFju5mgs5syF9jh45DNn,false,2026-05-15,1,5975.67,OK
icZkJ1EGVteiGuZRX0r7,VRT,230,2028-01-21,DI Ind.,false,diV1V4OmM3VLfadGegYs,false,2026-04-28,1,13175.67,OK
iojxRxAJl8txDWQ2UNpo,CIEN,400,2028-01-21,IRA,true,iqqvAMOBIWK4GC37u5aR,true,2026-06-05,1,25300.67,OK
iu3yl5PeeRVwotPDbE4z,TTD,15,2028-01-21,IRA,true,ziuL6JqboIg3lye36N9Z,true,2026-05-11,5,5553.36,OK
iztxPmCN4ZSCENs5G9Fc,DPZ,260,2028-01-21,IRA,false,a4kNvHF9h9BRQyuase7H,false,2026-04-27,1,9800.67,OK
j3g4So6UcwBUbwvDA3Mq,FSLY,15,2028-01-21,IRA ROTH,true,b3D4XGH6xC1v4qDdGKeu,true,2026-05-07,5,5250.11,OK
jUzQVVgXYmpQw8CiFKqy,COHR,340,2028-01-21,IRA,true,nPtWMJc3kxAyCK1VdSPU,true,2026-06-02,1,22220.67,OK
jYJrUTaCqbDr7q4n3Yeo,RDDT,125,2028-01-21,IRA ROTH,true,mXfmcx8VcqFGubLI27rE,true,2026-06-12,1,7725.67,OK
jotAvbx9qO2WPnhBGDFx,CIEN,410,2028-01-21,IRA,true,Vzd1bBkzyj6Jj34NRC8l,true,2026-05-07,1,26250.02,OK
k1cAtxZH0VnrpGxekNyV,VRT,230,2028-01-21,IRA ROTH,false,3Uwu9t6wIbRIsy7jjxom,false,2026-04-28,1,13400.67,OK
kFFfMX6XHOsOT3rn6ucY,FSLY,20,2028-01-21,IRA,true,lpkttWPB6KTQvfmB7rio,true,2026-05-07,2,2070.05,OK
kKFbdFKN8ykO0ut6k808,DELL,340,2028-01-21,IRA ROTH,true,CmClQbmV5aS4Wpy21L3T,true,2026-06-01,1,21268.67,OK
kSDO3gbugZv9zbIkz2Z6,MRVL,210,2028-01-21,IRA ROTH,true,olRXDk6UaJu6gGiHCo8e,true,2026-06-09,1,13301.67,OK
kb2nEs9yYqLCsUF6N4GA,OKTA,95,2028-01-21,IRA,true,FqAD1HVoFP5s4YlUHjS8,true,2026-06-03,2,10801.35,OK
km3fUWOu3oyMylawNVbQ,MDB,280,2026-05-15,IRA,false,M22tCbH3XD7LIRd8mFxe,false,2026-05-08,1,2200.67,OK
km3fUWOu3oyMylawNVbQ,MDB,280,2026-05-15,IRA,false,N0RNg4OsbfE0OmX0ZrDh,false,2026-05-08,1,2200.67,OK
km3fUWOu3oyMylawNVbQ,MDB,280,2026-05-15,IRA,false,zl6t02BBdxTatHTuGe0x,false,2026-05-08,1,2200.67,OK
koul6e07zmjxStnMJGjA,TSM,320,2028-01-21,IRA,false,oyGSXjJZsP7iY0VBSmix,false,2026-04-28,1,13769.67,OK
kvv9dLSnUQuWbXMSOuCh,CBRS,170,2028-01-21,IRA ROTH,true,lOeKcHrGK6vLumTfH2ne,true,2026-06-09,1,11540.67,OK
kz9wvKt8WOxxq92pHzDM,ARM,300,2028-01-21,IRA,true,XBQqj8nkc8pg1tWITLta,true,2026-06-03,1,20580.67,OK
l9VXRgbyq4zw6nVlcAh9,INTC,85,2028-01-21,IRA,false,2LQGz9628D4dd5jcYpxb,false,2026-06-01,1,5384.67,OK
lA9xNVpZIWsGKPcrACN3,GLW,150,2028-01-21,IRA,true,eA5uu4hlBbzgleIQf2xi,true,2026-05-28,1,8062.67,OK
lKX79EcKTvAV2K6txHZv,INTC,87.5,2028-01-21,IRA,true,kKjwAqQhUzMGMCT9wee6,true,2026-05-12,1,5708.67,OK
lMbRXYiEKNgLsLTIOj0y,AVGO,330,2028-01-21,IRA,true,K2jfdVvfQxwtQNkvvTxw,true,2026-05-15,1,16215.67,OK
lPBZ0BW5llArMoBJOuga,TTD,17.5,2028-01-21,IRA ROTH,true,6Y9oGT259KdFZ5YrfldA,true,2026-05-08,5,5228.36,OK
