CLOSED_ID,BUY_TXN_ID,SELL_TXN_ID,TICKER,INSTRUMENT_TYPE,OPTION_SYMBOL,STRIKE,EXPIRY,ACCOUNT_NAME,ACCOUNT_NUMBER,BUY_DATE,BUY_PRICE,BUY_QUANTITY,BUY_AMOUNT,SELL_DATE,SELL_PRICE,SELL_QUANTITY,SELL_AMOUNT,HOLD_DAYS,RETURN_PCT,RETURN_DOLLAR
Pg79m6pvdLRK6XnK4W9H,,,MDB,CALL,MDB260515C00280000,280,2026-05-15,IRA,,2026-05-08,22.01,2,4401.34,2026-05-11,18.07,2,3614.10,3,-17.89,-787.24
5hjBd0VTXKOofMxGmVNd,,,CRM,CALL,CRM270115C00150000,150,2027-01-15,IRA,,2/11/2026,51.89,1,5189.02,3/26/2026,51.80,1,5179.98,42,-0.17,-9.04
GwXSE4sKm4z45ldoN8Gq,,,CRM,CALL,CRM270115C00150000,150,2027-01-15,IRA,,2/6/2026,54.50,1,5450.02,3/26/2026,51.80,1,5179.98,47,-4.95,-270.04
gFndFJokhaMuaNLz0PzV,,,CRM,CALL,CRM270115C00150000,150,2027-01-15,IRA,,2/20/2026,52.30,1,5230.02,3/26/2026,51.80,1,5179.97,33,-0.96,-50.05
yYtOg3qmNTScrVdwUlXJ,,,MU,CALL,MU280121C00700000,700,2028-01-21,IRA ROTH,,2026-05-28,470.01,1,47000.67,2026-06-11,543.34,1,54334.21,14,15.60,7333.54
1PGnOMDSkQlhdSqAr0Tq,,,DELL,CALL,DELL270115C00120000,120,2027-01-15,IRA,,2026-03-31,52.99,1,5298.67,2026-04-22,103.77,1,10377.11,22,95.84,5078.44
YH5E1x30VTgPk14XZfZc,,,DELL,CALL,DELL270115C00120000,120,2027-01-15,IRA,,2026-04-15,68.76,1,6875.67,2026-04-22,103.77,1,10377.11,7,50.93,3501.44
2gz6xijZit5MNDhDS3Mk,,,AMD,CALL,AMD280121C00310000,310,2028-01-21,IRA ROTH,,2026-05-07,188.23,1,18823.02,2026-06-04,289.62,1,28961.73,28,53.86,10138.71
wPll6G1BwnYLiOHjdDPQ,,,AMD,CALL,AMD280121C00310000,310,2028-01-21,IRA ROTH,,2026-05-07,188.23,1,18823.02,2026-06-04,288.87,1,28886.73,28,53.46,10063.71
nDEplmcEB9028mAq1AO2,,,CAH,CALL,CAH280121C00160000,160,2028-01-21,IRA,,2026-04-30,51.70,1,5170.02,2026-06-05,64.19,1,6419.00,36,24.16,1248.98
WNqhhzkDMv6VdAdNcsMN,,,MRVL,CALL,MRVL280121C00125000,125,2028-01-21,IRA,,2026-05-12,71.96,1,7195.67,2026-06-01,121.59,1,12159.07,20,68.98,4963.40
Ym7QFoPNERm5o1NXRAHp,,,MU,CALL,MU270115C00280000,280,2027-01-15,IRA,,2026-02-04,147.00,1,14700.02,2026-04-09,172.64,1,17263.97,64,17.44,2563.95
gRcAwCBegmbxB7CtO8vi,,,MU,CALL,MU270115C00280000,280,2027-01-15,IRA,,2026-02-10,147.00,1,14700.02,2026-04-22,235.99,1,23598.84,71,60.54,8898.82
ZL43tVuhCMVO1brZRwis,,,WDAY,CALL,WDAY280121C00080000,80,2028-01-21,IRA,,2026-05-21,60.21,1,6020.67,2026-06-10,74.64,1,7464.17,20,23.98,1443.50
mpQtrarr3PoKLgadpAjv,,,CRWV,CALL,CRWV270115C00050000,50,2027-01-15,IRA,,2026-03-30,29.11,1,2910.67,2026-04-22,78.37,1,7837.16,23,169.26,4926.49
AVLcNELjWBvPPxTC9go7,,,MU,CALL,MU280121C00560000,560,2028-01-21,IRA ROTH,,2026-05-12,361.98,1,36197.67,2026-06-01,629.98,1,62998.03,20,74.04,26800.36
EgTgRO2LbDQCrRG2e7U7,,,MU,CALL,MU270115C00280000,280,2027-01-15,Margin,,2026-02-23,147.10,1,14710.02,2026-04-09,170.70,1,17070.00,45,16.04,2359.98
y8Dnhx7eJePjOTOj9HGg,,,DELL,CALL,DELL280121C00190000,190,2028-01-21,IRA ROTH,,2026-05-08,100.21,1,10020.67,2026-05-22,142.18,1,14218.03,14,41.89,4197.36
diV1V4OmM3VLfadGegYs,,,VRT,CALL,VRT280121C00230000,230,2028-01-21,DI Ind.,,2026-04-28,131.76,1,13175.67,2026-05-07,165.84,1,16583.98,9,25.87,3408.31
a4kNvHF9h9BRQyuase7H,,,DPZ,CALL,DPZ280121C00260000,260,2028-01-21,IRA,,2026-04-27,98.01,1,9800.67,2026-05-08,96.08,1,9608.13,11,-1.96,-192.54
3Uwu9t6wIbRIsy7jjxom,,,VRT,CALL,VRT280121C00230000,230,2028-01-21,IRA ROTH,,2026-04-28,134.01,1,13400.67,2026-05-08,165.85,1,16585.00,10,23.76,3184.33
M22tCbH3XD7LIRd8mFxe,,,MDB,CALL,MDB260515C00280000,280,2026-05-15,IRA,,2026-05-08,22.01,1,2200.67,2026-05-11,18.07,1,1807.20,3,-17.88,-393.47
N0RNg4OsbfE0OmX0ZrDh,,,MDB,CALL,MDB260515C00280000,280,2026-05-15,IRA,,2026-05-08,22.01,1,2200.67,2026-05-11,18.07,1,1807.20,3,-17.88,-393.47
zl6t02BBdxTatHTuGe0x,,,MDB,CALL,MDB260515C00280000,280,2026-05-15,IRA,,2026-05-08,22.01,1,2200.67,2026-05-11,18.07,1,1807.20,3,-17.88,-393.47
OpK3VFh2Od4NGiwGSsrx,,,CAH,CALL,CAH280121C00160000,160,2028-01-21,IRA,,2026-04-24,61.21,1,6120.67,2026-06-05,64.65,1,6465.00,42,5.63,344.33
nguNmNUV2StlEIlyTAsq,,,CAH,CALL,CAH280121C00160000,160,2028-01-21,IRA,,2026-04-24,64.11,1,6410.67,2026-06-05,64.49,1,6449.00,42,0.60,38.33
8hdWHYbVLp9C5MvKWZBy,,,ORCL,CALL,ORCL270115C00110000,110,2027-01-15,Margin,,2026-02-04,52.74,1,5274.02,2026-04-15,66.90,1,6690.00,70,26.85,1415.98
ZA9828Z2o2L3Z45IeArI,,,LMND,CALL,LMND280121C00045000,45,2028-01-21,IRA,,2026-04-29,27.80,1,2779.67,2026-05-11,26.31,1,2631.27,12,-5.34,-148.40
tBMeIvlbizziGQU14w0p,,,ARM,CALL,ARM280121C00160000,160,2028-01-21,IRA,,2026-05-07,97.70,1,9770.02,2026-05-21,174.79,1,17478.96,14,78.90,7708.94
IVSke5mH4LQ03B4HwzHp,,,LULU,CALL,LULU280121C00110000,110,2028-01-21,IRA,,2026-04-29,52.20,1,5219.67,2026-05-28,49.95,1,4995.00,29,-4.30,-224.67
30dykY87kHKJJvJkn0zc,,,STX,CALL,STX270115C00380000,380,2027-01-15,IRA ROTH,,2026-04-20,213.56,1,21355.67,2026-04-29,356.87,1,35686.59,9,67.11,14330.92
L8ripbN40mwMkaPsatoy,,,ARM,CALL,ARM270115C00105000,105,2027-01-15,IRA,,2026-04-23,60.32,2,12063.34,2026-04-23,98.00,2,19600.24,0,62.48,7536.90
lVIwnBkwURUyTTdvzVV7,,,ARM,CALL,ARM280121C00170000,170,2028-01-21,IRA,,2026-05-04,88.00,1,8800.02,2026-05-07,94.00,1,9399.78,3,6.82,599.76
H4NzJ0DsB8XzDT1fcvjs,,,PANW,CALL,PANW280121C00200000,200,2028-01-21,DI Ind.,,2026-05-27,91.39,1,9138.67,2026-06-11,109.89,1,10989.10,15,20.25,1850.43
ARY47SPJaAhDrRtjylHq,,,AVGO,CALL,AVGO270115C00240000,240,2027-01-15,Margin,,2026-02-04,92.06,1,9206.02,2026-04-15,165.45,1,16545.00,70,79.72,7338.98
w66x0OSQ0PSDIOI98g7J,,,QCOM,CALL,QCOM280121C00150000,150,2028-01-21,IRA,,2026-05-12,78.66,1,7865.67,2026-06-03,129.02,1,12902.00,22,64.03,5036.33
cC3yIeUZBnTTsJpsSI2K,,,CRWD,CALL,CRWD270115C00350000,350,2027-01-15,IRA,,3/25/2026,92.30,1,9230.02,3/26/2026,96.59,1,9658.97,1,4.65,428.95
mQWLP5X8bbvDayVGuAtj,,,CRWD,CALL,CRWD270115C00350000,350,2027-01-15,IRA,,3/24/2026,98.00,1,9800.02,3/26/2026,96.59,1,9658.98,2,-1.44,-141.04
lu22LXvvA8KEwNktQTR5,,,LMND,CALL,LMND280121C00045000,45,2028-01-21,IRA,,2026-05-04,27.25,2,5450.05,2026-05-11,26.32,2,5264.54,7,-3.40,-185.51
fIC9FQmIjkP7MORc4Piy,,,ARM,CALL,ARM280121C00240000,240,2028-01-21,DI Ind.,,2026-05-27,148.01,1,14800.67,2026-06-08,194.50,1,19449.92,12,31.41,4649.25
h5iRpuJGyycewe2ReUIy,,,AMD,CALL,AMD280121C00290000,290,2028-01-21,IRA,,2026-04-27,127.79,1,12778.67,2026-05-07,201.73,1,20172.55,10,57.86,7393.88
0dFMjMFy7uassYCHRZ6C,,,FIG,CALL,FIG280121C00015000,15,2028-01-21,IRA,,2026-05-05,10.13,2,2026.00,2026-05-08,11.27,2,2254.00,3,11.25,228.00
QSCi9okFaKIcHLhz3ka8,,,FIG,CALL,FIG280121C00015000,15,2028-01-21,IRA,,2026-05-05,10.26,3,3078.07,2026-05-08,11.27,3,3381.00,3,9.84,302.93
Hso900SHVCk94XBmImCy,,,AMAT,CALL,AMAT270115C00260000,260,2027-01-15,IRA,,2026-03-30,101.00,1,10100.00,2026-04-09,157.65,1,15765.00,10,56.09,5665.00
3Dv1zFLNHXdI153GIgoA,,,DELL,CALL,DELL270115C00140000,140,2027-01-15,IRA,,2026-04-15,54.93,1,5492.67,2026-04-20,76.97,1,7697.17,5,40.14,2204.50
QKY2EV8RWNoTHadO2UVW,,,STX,CALL,STX280121C00600000,600,2028-01-21,IRA ROTH,,2026-05-12,377.01,1,37700.67,2026-06-11,446.98,1,44698.40,30,18.56,6997.73
XA6fTANrh2CzVHT8bXhk,,,TSM,CALL,TSM270115C00220000,220,2027-01-15,IRA ROTH,,2026-04-16,159.48,1,15947.67,2026-04-28,182.09,1,18208.94,12,14.18,2261.27
PbY8VDwgMWfr3ovlZMku,,,MDB,CALL,MDB280121C00280000,280,2028-01-21,IRA,,2026-06-03,170.86,1,17085.67,2026-06-10,181.02,1,18101.95,7,5.95,1016.28
RZ59AuTmuw542SsB7LVs,,,AMD,CALL,AMD280121C00340000,340,2028-01-21,IRA,,2026-05-15,190.52,1,19051.67,2026-06-08,245.99,1,24598.82,24,29.12,5547.15
zcEedDt6mWQ4yDLZsXRT,,,WDC,CALL,WDC270115C00190000,190,2027-01-15,IRA,,2026-03-30,104.51,1,10450.67,2026-04-09,179.45,1,17945.00,10,71.71,7494.33
YR7IxZN61ua3Pl5XDeTC,,,LULU,CALL,LULU280121C00110000,110,2028-01-21,IRA,,2026-05-04,48.60,1,4860.02,2026-05-28,49.99,1,4999.00,24,2.86,138.98
bjoBxOOFOH0E58s59KMX,,,NET,CALL,NET280121C00160000,160,2028-01-21,IRA,,2026-05-08,94.51,1,9450.67,2026-06-04,150.27,1,15027.00,27,59.00,5576.33
PNjc2N1npAbMWovyEFzw,,,PLTR,CALL,PLTR280121C00105000,105,2028-01-21,IRA,,2026-05-05,0.00,1,0.00,2026-05-08,0.00,1,0.00,3,,0.00
pdhWwe6muX4GAnimoQqH,,,PLTR,CALL,PLTR280121C00105000,105,2028-01-21,IRA,,2026-05-05,0.00,1,0.00,2026-05-08,0.00,1,0.00,3,,0.00
D5k587ywyrZY2k4CZyQG,,,OKTA,CALL,OKTA270115C00055000,55,2027-01-15,IRA,,2026-04-14,18.66,1,1865.67,2026-04-29,26.44,1,2644.27,15,41.73,778.60
ZlsrSTxYpz24teYVYjon,,,OKTA,CALL,OKTA270115C00055000,55,2027-01-15,IRA,,2026-04-22,29.35,1,2934.67,2026-04-29,26.44,1,2644.27,7,-9.90,-290.40
6mXVvn2mqZljxQ0catOh,,,ARM,CALL,ARM280121C00170000,170,2028-01-21,IRA,,2026-04-27,94.23,1,9422.67,2026-05-07,94.00,1,9399.78,10,-0.24,-22.89
ZPlqcP3inmbo35nFw05b,,,AVGO,CALL,AVGO280121C00240000,240,2028-01-21,DI IND,,2026-04-26,103.67,1,10366.67,2026-04-26,169.37,1,16936.98,0,63.38,6570.31
TOLI9lBBOMdaAzPm6WeG,,,LRCX,CALL,LRCX280121C00200000,200,2028-01-21,IRA ROTH,,2026-04-27,111.40,1,11139.67,2026-05-07,133.94,1,13393.69,10,20.23,2254.02
wzI6btqgKL42TVVjX4Q1,,,LRCX,CALL,LRCX280121C00200000,200,2028-01-21,IRA ROTH,,2026-04-23,108.01,1,10800.67,2026-05-07,133.94,1,13393.69,14,24.01,2593.02
D0rZMknOLdcdQE4RiT3y,,,ARM,CALL,ARM280121C00150000,150,2028-01-21,IRA ROTH,,2026-04-28,95.86,1,9585.67,2026-05-07,102.80,1,10279.76,9,7.24,694.09
ELEt9fsriVu9ywmIjSSd,,,OKTA,CALL,OKTA280121C00055000,55,2028-01-21,IRA,,2026-04-24,32.51,1,3250.67,2026-05-07,37.98,1,3797.90,13,16.83,547.23
fgnIW8rckW5RzPi3Suv3,,,OKTA,CALL,OKTA280121C00055000,55,2028-01-21,IRA,,2026-04-23,33.86,1,3385.67,2026-05-07,37.98,1,3797.90,14,12.18,412.23
i41EOkmHeldkmByosGdm,,,NOW,CALL,NOW280121C00070000,70,2028-01-21,IRA,,2026-04-29,36.52,1,3651.67,2026-05-29,67.71,1,6771.00,30,85.42,3119.33
ZLf46PZG7nwOWM9R3hKV,,,CRWD,CALL,CRWD270115C00350000,350,2027-01-15,DI IND,,2026-03-16,124.32,1,12431.67,2026-04-27,142.09,1,14209.03,42,14.30,1777.36
sM8bVHdD7lJ8Uw3ik3FL,,,HIMS,CALL,HIMS280121C00025000,25,2028-01-21,IRA ROTH,,2026-04-29,13.05,5,6523.36,2026-05-15,10.84,5,5421.00,16,-16.90,-1102.36
DynRqnrhsXoONHmcJad4,,,STX,CALL,STX280121C00500000,500,2028-01-21,IRA,,2026-04-29,302.01,1,30200.67,2026-05-07,398.04,1,39804.16,8,31.80,9603.49
MynyAyjcId8EOP6JodJX,,,LULU,CALL,LULU280121C00095000,95,2028-01-21,IRA,,2026-05-19,46.33,1,4632.67,2026-05-28,58.42,1,5842.00,9,26.10,1209.33
zsys61zLMKsNsZcxvIXC,,,ARM,CALL,ARM280121C00240000,240,2028-01-21,IRA ROTH,,2026-05-27,146.76,1,14675.67,2026-06-01,244.00,1,24399.82,5,66.26,9724.15
llPk3JqjnRabY7Uxc4vu,,,PANW,CALL,PANW280121C00150000,150,2028-01-21,IRA ROTH,,2026-05-08,78.86,1,7885.67,2026-05-18,121.18,1,12118.08,10,53.67,4232.41
jY2AwsQ4MbCAvgM75Ge6,,,VRT,CALL,VRT270115C00190000,190,2027-01-15,IRA,,2026-03-30,79.01,1,7900.67,2026-04-20,143.33,1,14333.00,21,81.41,6432.33
lgA8RJrWs6G56Queyyad,,,ARM,CALL,ARM280121C00160000,160,2028-01-21,IRA ROTH,,2026-05-07,98.05,1,9805.02,2026-05-22,189.63,1,18962.93,15,93.40,9157.91
5g9RcBNisqpsAXTAS9H7,,,ARM,CALL,ARM280121C00160000,160,2028-01-21,DI Ind.,,2026-04-27,97.24,1,9723.67,2026-05-20,139.00,1,13900.00,23,42.95,4176.33
WeKbKEYE4OTkSeNBuW1i,,,CVE,CALL,CVE280121C00022000,22,2028-01-21,IRA,,2026-04-29,9.71,10,9706.73,2026-05-11,10.10,10,10100.00,12,4.05,393.27
OW7aILVfwG0dRO8bRQ8g,,,RDDT,CALL,RDDT280121C00100000,100,2028-01-21,IRA ROTH,,2026-05-22,72.13,1,7212.67,2026-06-08,95.28,1,9528.13,17,32.10,2315.46
xzUqtntStNKPUuSLJf3i,,,MU,CALL,MU280121C00390000,390,2028-01-21,IRA,,2026-04-22,220.79,1,22078.67,2026-05-07,363.74,1,36374.23,15,64.75,14295.56
3VzYHq4F03Zr8HRcauTe,,,LRCX,CALL,LRCX270115C00200000,200,2027-01-15,IRA ROTH,,2026-04-22,87.44,1,8743.67,2026-05-04,84.23,1,8422.80,12,-3.67,-320.87
Mt5M0HDaZ6Oriz7nBtee,,,LRCX,CALL,LRCX270115C00200000,200,2027-01-15,IRA ROTH,,2026-04-21,88.76,1,8875.67,2026-05-04,84.23,1,8422.80,13,-5.10,-452.87
pYtEqXtWWrlwaJJf9zpg,,,LRCX,CALL,LRCX270115C00200000,200,2027-01-15,IRA ROTH,,2026-04-21,88.76,1,8875.67,2026-05-04,84.23,1,8422.80,13,-5.10,-452.87
HszkwxAgIorihv9r2Y23,,,ORCL,CALL,ORCL280121C00150000,150,2028-01-21,IRA,,2026-04-22,74.54,2,14907.35,2026-05-07,78.70,2,15739.63,15,5.58,832.28
e8KYbf0e1jihimr2vMXo,,,ORCL,CALL,ORCL280121C00150000,150,2028-01-21,IRA,,2026-04-22,74.54,1,7453.67,2026-05-07,78.70,1,7869.81,15,5.58,416.14
lR70tOHJLkpCffd4i2zU,,,ORCL,CALL,ORCL280121C00150000,150,2028-01-21,IRA,,2026-04-27,62.09,1,6208.67,2026-05-07,78.70,1,7869.81,10,26.76,1661.14
nDdaiPdynXcpXh47A5wx,,,ORCL,CALL,ORCL280121C00150000,150,2028-01-21,IRA,,2026-04-24,61.87,1,6186.67,2026-05-07,78.70,1,7869.81,13,27.21,1683.14
wewqSHTwFXTguEai5xKD,,,ORCL,CALL,ORCL280121C00150000,150,2028-01-21,IRA,,2026-04-23,67.96,1,6795.67,2026-05-07,78.70,1,7869.81,14,15.81,1074.14
PzMklum70aTnCSZqif7y,,,AMAT,CALL,AMAT280121C00300000,300,2028-01-21,IRA,,2026-04-27,168.26,1,16825.67,2026-05-07,176.14,1,17614.33,10,4.69,788.66
QTXX3bFHm7fm9RKfIDbH,,,NET,CALL,NET280121C00160000,160,2028-01-21,IRA,,2026-05-08,104.16,1,10415.67,2026-06-04,151.99,1,15199.00,27,45.92,4783.33
WV7iR3NJjLYaL32vgGxw,,,COHR,CALL,COHR280121C00250000,250,2028-01-21,IRA,,2026-05-07,159.70,1,15970.02,2026-06-02,259.99,1,25998.79,26,62.80,10028.77
xLtlpiNKjPMxO8KneLnh,,,ALAB,CALL,ALAB280121C00250000,250,2028-01-21,IRA,,2026-06-01,169.28,1,16927.67,2026-06-11,207.49,1,20748.90,10,22.57,3821.23
TjvldScSb7ZrZWLXFK5P,,,CRWD,CALL,CRWD280121C00350000,350,2028-01-21,IRA,,2026-04-23,174.26,1,17425.67,2026-05-07,218.68,1,21867.52,14,25.49,4441.85
1CYQTaE3WuVuADGRx6Uq,,,STX,CALL,STX280121C00550000,550,2028-01-21,IRA,,2026-05-18,361.21,1,36120.67,2026-06-04,556.38,1,55638.18,17,54.03,19517.51
oghG4LZuXQcJGUtPP48Z,,,ARM,CALL,ARM280121C00160000,160,2028-01-21,DI Ind.,,2026-04-28,87.26,1,8725.67,2026-05-21,166.49,1,16648.98,23,90.80,7923.31
RrNHczaOQhzWJV6XBvXJ,,,NVDA,CALL,NVDA270115C00150000,150,2027-01-15,IRA,,2026-02-13,52.60,1,5260.02,3/13/2026,50.08,1,5007.98,28,-4.79,-252.04
TJqgAFOElIdVOenqLDmr,,,AMD,CALL,AMD280121C00310000,310,2028-01-21,IRA ROTH,,2026-05-07,187.77,1,18777.02,2026-06-03,305.08,1,30508.00,27,62.48,11730.98
iN7L9C003WijKcFb6x5y,,,NET,CALL,NET270115C00135000,135,2027-01-15,IRA,,2026-04-10,58.62,1,5861.67,2026-04-28,93.72,1,9371.63,18,59.88,3509.96
poUWrTmG78P1ZxWrknSp,,,NET,CALL,NET270115C00135000,135,2027-01-15,IRA,,2026-04-09,75.01,1,7500.67,2026-04-28,93.72,1,9371.63,19,24.94,1870.96
rQ0pOJDVJ6oiu0KlICbb,,,PLTR,CALL,PLTR270115C00100000,100,2027-01-15,Margin,,2026-02-04,49.07,3,14720.06,2026-04-28,51.81,3,15543.66,83,5.60,823.60
xjV3BG3ie177izipzgFh,,,ANET,CALL,ANET280121C00115000,115,2028-01-21,DI Ind.,,2026-05-08,56.92,1,5691.67,2026-06-11,67.24,1,6724.19,34,18.14,1032.52
QnqfAE0h6Q5fqsG6O8Fu,,,WDC,CALL,WDC280121C00330000,330,2028-01-21,IRA,,2026-04-29,206.41,1,20640.67,2026-05-08,238.00,1,23800.00,9,15.31,3159.33
UNzVNvce1f067ZdJq7Du,,,EWY,CALL,EWY280121C00125000,125,2028-01-21,IRA ROTH,,2026-05-12,71.76,1,7175.67,2026-06-10,82.69,1,8269.15,29,15.24,1093.48
XlKeExI6DatEX7Oc7QjJ,,,DELL,CALL,DELL280121C00175000,175,2028-01-21,IRA,,2026-04-28,74.87,1,7486.67,2026-05-07,95.69,1,9568.77,9,27.81,2082.10
LJFZLL2sS42twpddLTKj,,,PANW,CALL,PANW270115C00105000,105,2027-01-15,IRA,,2026-03-30,57.01,1,5700.67,2026-04-28,84.56,1,8456.15,29,48.34,2755.48
fxjn5Vh7SQ5i3slHfy9e,,,PANW,CALL,PANW270115C00105000,105,2027-01-15,IRA,,2026-04-10,57.31,1,5730.67,2026-04-28,84.74,1,8474.15,18,47.87,2743.48
DuchDtZl1gjYD3oL2YIa,,,DELL,CALL,DELL280121C00175000,175,2028-01-21,IRA,,2026-05-12,98.59,1,9858.67,2026-05-28,182.02,1,18201.95,16,84.63,8343.28
9ClzGVbyov3E4ojenIkM,,,QCOM,CALL,QCOM280121C00160000,160,2028-01-21,IRA ROTH,,2026-05-12,75.43,1,7542.67,2026-06-03,122.49,1,12249.07,22,62.40,4706.40
eIMz4Z5kgQnEVURJbsvF,,,SNOW,CALL,SNOW280121C00115000,115,2028-01-21,IRA ROTH,,2026-04-29,60.07,1,6006.67,2026-05-07,70.42,1,7042.00,8,17.24,1035.33
ncZg5CXtCVZrHI8f0rg1,,,DDOG,CALL,DDOG280121C00150000,150,2028-01-21,IRA ROTH,,2026-05-12,86.51,1,8650.67,2026-06-01,149.49,1,14949.00,20,72.81,6298.33
SDWsMwASqDFDtxQoghhT,,,PANW,CALL,PANW280121C00195000,195,2028-01-21,IRA ROTH,,2026-05-27,95.21,1,9520.67,2026-06-11,115.87,1,11587.09,15,21.70,2066.42
r1mn43S33f2KSNk5XOj0,,,CVE,CALL,CVE280121C00022000,22,2028-01-21,IRA,,2026-05-05,12.40,5,6200.11,2026-05-11,10.10,5,5050.00,6,-18.55,-1150.11
rW8mf2dYd8XeEoP4Lr6j,,,CVE,CALL,CVE280121C00022000,22,2028-01-21,IRA,,2026-05-05,12.40,5,6200.11,2026-05-11,10.10,5,5050.00,6,-18.55,-1150.11
wTkFq7WUn6qjKwbEwTxv,,,DELL,CALL,DELL280121C00175000,175,2028-01-21,IRA,,2026-04-22,82.61,1,8260.67,2026-05-07,95.69,1,9568.77,15,15.84,1308.10
rSWU8nxIXDhPz0vQF9Y1,,,CRWD,CALL,CRWD270115C00300000,300,2027-01-15,IRA,,2026-04-14,132.73,1,13272.67,2026-04-27,179.72,1,17971.95,13,35.41,4699.28
0B3utZ05X6BZ9EHXE07g,,,MDB,CALL,MDB280121C00240000,240,2028-01-21,IRA,,2026-05-29,149.41,1,14940.67,2026-06-10,184.84,1,18483.94,12,23.72,3543.27
kpMu7rwRZmiKLum6740o,,,NET,CALL,NET270115C00135000,135,2027-01-15,IRA,,2026-04-09,69.25,1,6925.00,2026-04-28,93.54,1,9354.13,19,35.08,2429.13
CrnMTlQlbn57ngRiKZgZ,,,FIG,CALL,FIG280121C00015000,15,2028-01-21,IRA,,2026-04-23,8.55,5,4273.36,2026-05-08,11.27,5,5635.00,15,31.86,1361.64
nxJNVrdW23Sk81rVSjj8,,,FIG,CALL,FIG280121C00015000,15,2028-01-21,IRA,,2026-04-23,8.70,5,4348.36,2026-05-08,11.27,5,5635.00,15,29.59,1286.64
7BAGBYHAJ02gdSxZO6Ip,,,CEG,CALL,CEG270115C00230000,230,2027-01-15,IRA ROTH,,2026-04-20,85.39,1,8538.67,2026-04-28,104.01,1,10401.11,8,21.81,1862.44
NeGd04Lm6utCoETCbYi6,,,CEG,CALL,CEG270115C00230000,230,2027-01-15,IRA ROTH,,2026-04-21,76.51,1,7650.67,2026-04-28,104.01,1,10401.11,7,35.95,2750.44
uEcJVy3RmFScvnO5VoEu,,,CEG,CALL,CEG270115C00230000,230,2027-01-15,IRA ROTH,,2026-04-21,78.71,1,7870.67,2026-04-28,104.44,1,10444.11,7,32.70,2573.44
wOXxxrPDFuXEfxb9qYCs,,,FSLY,CALL,FSLY280121C00012500,12.5,2028-01-21,IRA,,2026-05-21,9.17,1,916.67,2026-06-11,10.77,1,1077.30,21,17.52,160.63
jVV0qZnznDz6kn6gI5Dc,,,AMD,CALL,AMD270115C00160000,160,2027-01-15,IRA,,2/18/2026,61.70,1,6170.02,3/25/2026,79.90,1,7989.98,34,29.50,1819.96
knx6EpRtpmw4LGSvM6QF,,,AMD,CALL,AMD270115C00160000,160,2027-01-15,IRA,,3/13/2026,59.27,1,5927.02,3/25/2026,80.60,1,8059.98,12,35.99,2132.96
lEnVRBxZdX8R2lJvXFhw,,,AMD,CALL,AMD270115C00160000,160,2027-01-15,IRA,,2/23/2026,61.60,1,6160.02,3/25/2026,79.90,1,7989.97,29,29.71,1829.95
murxzOWbA53n4iifHknE,,,AMD,CALL,AMD270115C00160000,160,2027-01-15,IRA,,3/19/2026,61.23,1,6123.02,3/25/2026,80.60,1,8059.97,6,31.63,1936.95
sHzB3VaeTnM7jFcUu7FU,,,AMD,CALL,AMD270115C00160000,160,2027-01-15,IRA,,3/12/2026,63.60,1,6360.02,3/25/2026,80.60,1,8059.98,13,26.73,1699.96
Tr4gaa0YMuk2jY1wnzTG,,,SOXX,CALL,SOXX270115C00270000,270,2027-01-15,IRA,,2026-03-02,92.12,5,46060.10,2026-04-19,93.74,5,46869.90,48,1.76,809.80
GS6aYK75UJTEJ5lvkHLJ,,,CAH,CALL,CAH280121C00160000,160,2028-01-21,IRA,,2026-05-08,51.51,1,5150.67,2026-06-05,64.56,1,6456.00,28,25.34,1305.33
